liga,family,period,direction,predictions,hit_rate,brier
liga-mx,escanteios_handicap,FT,away_minus_3_5,239,0.1799163179916318,0.5545145535244762
liga-mx,escanteios_handicap,FT,away_minus_4_5,239,0.12552301255230125,0.6870623851956069
liga-mx,escanteios_handicap,FT,away_plus_1_5,239,0.5690376569037657,0.3259708783420046
liga-mx,escanteios_handicap,FT,away_plus_2_5,239,0.6443514644351465,0.44207970055258533
liga-mx,escanteios_handicap,FT,away_plus_3_5,239,0.7615062761506276,0.6079674002527236
liga-mx,escanteios_handicap,FT,away_plus_4_5,239,0.8200836820083682,0.721962028761425
liga-mx,escanteios_handicap,FT,home_minus_1_5,239,0.4309623430962343,0.23698663006246667
liga-mx,escanteios_handicap,FT,home_minus_2_5,239,0.35564853556485354,0.22457342363339997
liga-mx,escanteios_handicap,FT,home_minus_3_5,239,0.2384937238493724,0.18274931212107706
liga-mx,escanteios_handicap,FT,home_minus_4_5,239,0.1799163179916318,0.14860996423694842
liga-mx,escanteios_handicap,FT,home_plus_1_5,239,0.6652719665271967,0.21631735402194638
liga-mx,escanteios_handicap,FT,home_plus_2_5,239,0.7405857740585774,0.19316723946109646
liga-mx,escanteios_handicap,FT,home_plus_3_5,239,0.8200836820083682,0.14770578848074234
liga-mx,escanteios_handicap,FT,home_plus_4_5,239,0.8744769874476988,0.1121070558948387
liga-mx,escanteios_handicap,HT,away_minus_1_5,239,0.26778242677824265,0.41779088502933
liga-mx,escanteios_handicap,HT,away_minus_2_5,239,0.14225941422594143,0.6521593008865276
liga-mx,escanteios_handicap,HT,away_plus_1_5,239,0.6903765690376569,0.46131897014927264
liga-mx,escanteios_handicap,HT,away_plus_2_5,239,0.8242677824267782,0.6909101199443176
liga-mx,escanteios_handicap,HT,home_minus_1_5,239,0.30962343096234307,0.21809862947688707
liga-mx,escanteios_handicap,HT,home_minus_2_5,239,0.17573221757322174,0.14714495364181396
liga-mx,escanteios_handicap,HT,home_plus_1_5,239,0.7322175732217573,0.19859364862348433
liga-mx,escanteios_handicap,HT,home_plus_2_5,239,0.8577405857740585,0.12431866296133084
liga-mx,escanteios_oddeven,FT,impar,239,0.5439330543933054,0.24999995349952248
liga-mx,escanteios_oddeven,FT,par,239,0.4560669456066946,0.24999995347098744
liga-mx,escanteios_oddeven,HT,impar,239,0.5271966527196653,0.25002340435257936
liga-mx,escanteios_oddeven,HT,par,239,0.47280334728033474,0.25002340435257936
liga-mx,faltas,FT,over,3346,0.6120741183502689,0.20024772778502117
liga-mx,faltas,FT,under,3346,0.387925881649731,0.20024772778502117
liga-mx,gols,2T,over,956,0.37552301255230125,0.1831040639551814
liga-mx,gols,2T,under,956,0.6244769874476988,0.1831040639551814
liga-mx,gols,FT,over,3824,0.3569560669456067,0.146707561211087
liga-mx,gols,FT,under,3824,0.6430439330543933,0.146707561211087
liga-mx,gols,HT,over,1912,0.321652719665272,0.17357294460324027
liga-mx,gols,HT,under,1912,0.678347280334728,0.17357294460324027
liga-mx,gols_oddeven,FT,impar,239,0.49372384937238495,0.2510864618833938
liga-mx,gols_oddeven,FT,par,239,0.5062761506276151,0.25108646188086386
liga-mx,gols_oddeven,HT,impar,239,0.46443514644351463,0.24838379362317523
liga-mx,gols_oddeven,HT,par,239,0.5355648535564853,0.24838379361494295
liga-mx,impedimentos,FT,over,2390,0.40543933054393305,0.19834102573874668
liga-mx,impedimentos,FT,under,2390,0.5945606694560669,0.19834102573874668
ligue-1,1x2,FT,away,1520,0.325,0.20883116953427946
ligue-1,1x2,FT,draw,1520,0.2388157894736842,0.18100496493670554
ligue-1,1x2,FT,home,1520,0.4361842105263158,0.23291678133549476
ligue-1,1x2,HT,away,1520,0.2723684210526316,0.19456682784874868
ligue-1,1x2,HT,draw,1520,0.39473684210526316,0.24391201095770615
ligue-1,1x2,HT,home,1520,0.33289473684210524,0.21593769846725397
ligue-1,btts,FT,nao,1520,0.45394736842105265,0.2571562130325839
ligue-1,btts,FT,sim,1520,0.5460526315789473,0.2571562130325839
ligue-1,btts,HT,nao,1520,0.7921052631578948,0.1673698175526225
ligue-1,btts,HT,sim,1520,0.20789473684210527,0.1673698175526225
ligue-1,cartoes,FT,over,22800,0.4683771929824561,0.1711399308843621
ligue-1,cartoes,FT,under,22800,0.5316228070175438,0.1711399308843621
ligue-1,cartoes,HT,over,12160,0.36225328947368424,0.19334614112665668
ligue-1,cartoes,HT,under,12160,0.6377467105263158,0.19334614112665668
ligue-1,cartoes_1x2,FT,away,1520,0.44473684210526315,0.24710783786795798
ligue-1,cartoes_1x2,FT,draw,1520,0.23355263157894737,0.17862667287109968
ligue-1,cartoes_1x2,FT,home,1520,0.32171052631578945,0.22188483532332176
ligue-1,chutes,FT,over,34960,0.46933638443935927,0.2000769834474365
ligue-1,chutes,FT,under,34960,0.5306636155606407,0.2000769834474365
ligue-1,chutes,HT,over,19760,0.5628036437246964,0.21989851418116121
ligue-1,chutes,HT,under,19760,0.4371963562753036,0.21989851418116121
ligue-1,chutes_1x2,FT,away,1520,0.36907894736842106,0.21296051009024392
ligue-1,chutes_1x2,FT,draw,1520,0.04802631578947368,0.046109488944692675
ligue-1,chutes_1x2,FT,home,1520,0.5828947368421052,0.21758016462873433
ligue-1,chutes_1x2,HT,away,1520,0.3782894736842105,0.21414785143098666
ligue-1,chutes_1x2,HT,draw,1520,0.07631578947368421,0.07149607972842635
ligue-1,chutes_1x2,HT,home,1520,0.5453947368421053,0.22371300612697864
ligue-1,chutes_alvo,FT,over,25840,0.4521284829721362,0.20410291885955786
ligue-1,chutes_alvo,FT,under,25840,0.5478715170278637,0.20410291885955786
ligue-1,chutes_alvo,HT,over,18240,0.4828399122807018,0.19623726479892536
ligue-1,chutes_alvo,HT,under,18240,0.5171600877192982,0.19623726479892536
ligue-1,chutes_alvo_1x2,FT,away,1520,0.3611842105263158,0.2356437787054371
ligue-1,chutes_alvo_1x2,FT,draw,1520,0.12236842105263158,0.1075586927826676
ligue-1,chutes_alvo_1x2,FT,home,1520,0.5164473684210527,0.25695135715958095
ligue-1,chutes_alvo_1x2,HT,away,1520,0.36973684210526314,0.2333689592843903
ligue-1,chutes_alvo_1x2,HT,draw,1520,0.1756578947368421,0.1471000480513004
ligue-1,chutes_alvo_1x2,HT,home,1520,0.45460526315789473,0.25235211737283886
ligue-1,dupla,FT,12,1520,0.7611842105263158,0.18100496493537188
ligue-1,dupla,FT,1x,1520,0.675,0.20883116952324818
ligue-1,dupla,FT,x2,1520,0.5638157894736842,0.23291678134785967
ligue-1,dupla,HT,12,1520,0.6052631578947368,0.24391201095377563
ligue-1,dupla,HT,1x,1520,0.7276315789473684,0.19456682784324633
ligue-1,dupla,HT,x2,1520,0.6671052631578948,0.21593769847668684
ligue-1,escanteios,FT,over,30400,0.3972039473684211,0.19035799780936474
ligue-1,escanteios,FT,under,30400,0.602796052631579,0.19035799780936474
ligue-1,escanteios,HT,over,22800,0.45399122807017545,0.18409448408291582
ligue-1,escanteios,HT,under,22800,0.5460087719298246,0.18409448408291582
ligue-1,escanteios_1x2,FT,away,1520,0.3638157894736842,0.22139664271649365
ligue-1,escanteios_1x2,FT,draw,1520,0.09868421052631579,0.08933528880126046
ligue-1,escanteios_1x2,FT,home,1520,0.5375,0.236160035330579
ligue-1,escanteios_1x2,HT,away,1520,0.35723684210526313,0.22226512486163824
ligue-1,escanteios_1x2,HT,draw,1520,0.14868421052631578,0.12924901079353493
ligue-1,escanteios_1x2,HT,home,1520,0.49407894736842106,0.2406057926179488
ligue-1,escanteios_handicap,FT,away_minus_1_5,1520,0.2855263157894737,0.2867663533716896
ligue-1,escanteios_handicap,FT,away_minus_2_5,1520,0.2,0.40761072181192887
ligue-1,escanteios_handicap,FT,away_minus_3_5,1520,0.1355263157894737,0.5581980200850528
ligue-1,escanteios_handicap,FT,away_minus_4_5,1520,0.1,0.6896661017773563
ligue-1,escanteios_handicap,FT,away_plus_1_5,1520,0.5703947368421053,0.3489513403536652
ligue-1,escanteios_handicap,FT,away_plus_2_5,1520,0.6539473684210526,0.4744342390306306
ligue-1,escanteios_handicap,FT,away_plus_3_5,1520,0.7427631578947368,0.6150939004360914
ligue-1,escanteios_handicap,FT,away_plus_4_5,1520,0.8144736842105263,0.7357615753221559
ligue-1,escanteios_handicap,FT,home_minus_1_5,1520,0.4296052631578947,0.2348376293311201
ligue-1,escanteios_handicap,FT,home_minus_2_5,1520,0.3460526315789474,0.2200364215182056
ligue-1,escanteios_handicap,FT,home_minus_3_5,1520,0.25723684210526315,0.1881071042289971
ligue-1,escanteios_handicap,FT,home_minus_4_5,1520,0.18552631578947368,0.15112812116447766
ligue-1,escanteios_handicap,FT,home_plus_1_5,1520,0.7144736842105263,0.1977297530698596
ligue-1,escanteios_handicap,FT,home_plus_2_5,1520,0.8,0.15624749102595492
ligue-1,escanteios_handicap,FT,home_plus_3_5,1520,0.8644736842105263,0.11685797712699914
ligue-1,escanteios_handicap,FT,home_plus_4_5,1520,0.9,0.09120805685197167
ligue-1,escanteios_handicap,HT,away_minus_1_5,1520,0.22697368421052633,0.41805131978671806
ligue-1,escanteios_handicap,HT,away_minus_2_5,1520,0.13223684210526315,0.6439767773186882
ligue-1,escanteios_handicap,HT,away_plus_1_5,1520,0.6585526315789474,0.45200854957679365
ligue-1,escanteios_handicap,HT,away_plus_2_5,1520,0.7894736842105263,0.6702188076941688
ligue-1,escanteios_handicap,HT,home_minus_1_5,1520,0.3414473684210526,0.221375700839823
ligue-1,escanteios_handicap,HT,home_minus_2_5,1520,0.21052631578947367,0.1662741953945531
ligue-1,escanteios_handicap,HT,home_plus_1_5,1520,0.7730263157894737,0.17321277422447862
ligue-1,escanteios_handicap,HT,home_plus_2_5,1520,0.8677631578947368,0.11599134389541854
ligue-1,escanteios_oddeven,FT,impar,1520,0.5151315789473684,0.2500000007325056
ligue-1,escanteios_oddeven,FT,par,1520,0.48486842105263156,0.25000000073244344
ligue-1,escanteios_oddeven,HT,impar,1520,0.5026315789473684,0.25000308040390584
ligue-1,escanteios_oddeven,HT,par,1520,0.49736842105263157,0.25000308040390584
ligue-1,faltas,FT,over,21280,0.5721334586466166,0.19674778963922784
ligue-1,faltas,FT,under,21280,0.4278665413533835,0.19674778963922784
ligue-1,gols,2T,over,6080,0.38223684210526315,0.16269042723064991
ligue-1,gols,2T,under,6080,0.6177631578947368,0.16269042723064991
ligue-1,gols,FT,over,24320,0.3483552631578947,0.13963115562755182
ligue-1,gols,FT,under,24320,0.6516447368421052,0.13963115562755182
ligue-1,gols,HT,over,12160,0.3059210526315789,0.16589714978556214
ligue-1,gols,HT,under,12160,0.694078947368421,0.16589714978556214
ligue-1,gols_oddeven,FT,impar,1520,0.49473684210526314,0.25000809128969503
ligue-1,gols_oddeven,FT,par,1520,0.5052631578947369,0.2500080912931134
ligue-1,gols_oddeven,HT,impar,1520,0.4730263157894737,0.2523173883180976
ligue-1,gols_oddeven,HT,par,1520,0.5269736842105263,0.25231738831841427
ligue-1,impedimentos,FT,over,15200,0.4275,0.202002100806194
ligue-1,impedimentos,FT,under,15200,0.5725,0.202002100806194
premier-league,1x2,FT,away,1721,0.3190005810575247,0.2036141895783724
premier-league,1x2,FT,draw,1721,0.2347472399767577,0.18087807396991162
premier-league,1x2,FT,home,1721,0.4462521789657176,0.2368576082286976
premier-league,1x2,HT,away,1721,0.26147588611272515,0.18985516082393333
premier-league,1x2,HT,draw,1721,0.3800116211504939,0.2363046794373641
premier-league,1x2,HT,home,1721,0.35851249273678093,0.21973333612967122
premier-league,btts,FT,nao,1721,0.44450900639163277,0.2563328994040937
premier-league,btts,FT,sim,1721,0.5554909936083672,0.2563328994040937
premier-league,btts,HT,nao,1721,0.7902382335851249,0.16831184225583853
premier-league,btts,HT,sim,1721,0.20976176641487507,0.16831184225583853
premier-league,cartoes,FT,over,25815,0.4642649622312609,0.17298108725089478
premier-league,cartoes,FT,under,25815,0.5357350377687391,0.17298108725089478
premier-league,cartoes,HT,over,13768,0.33004067402672865,0.18269806691642307
premier-league,cartoes,HT,under,13768,0.6699593259732713,0.18269806691642307
premier-league,cartoes_1x2,FT,away,1721,0.45613015688553166,0.24943801344798733
premier-league,cartoes_1x2,FT,draw,1721,0.23242300987797793,0.17885280777731738
premier-league,cartoes_1x2,FT,home,1721,0.3114468332364904,0.21679359071786683
premier-league,chutes,FT,over,39583,0.5122653664451912,0.21395977013716824
premier-league,chutes,FT,under,39583,0.4877346335548089,0.21395977013716824
premier-league,chutes,HT,over,22373,0.5992490948911634,0.2195716626242022
premier-league,chutes,HT,under,22373,0.40075090510883654,0.2195716626242022
premier-league,chutes_1x2,FT,away,1721,0.3637420104590354,0.18664659503440373
premier-league,chutes_1x2,FT,draw,1721,0.03834979662986636,0.037458814634585835
premier-league,chutes_1x2,FT,home,1721,0.5979081929110982,0.19176165682129676
premier-league,chutes_1x2,HT,away,1721,0.3689715281812899,0.19863262885408767
premier-league,chutes_1x2,HT,draw,1721,0.06798373038930854,0.0644611716695788
premier-league,chutes_1x2,HT,home,1721,0.5630447414294015,0.2078634562969428
premier-league,chutes_alvo,FT,over,29257,0.4582151280035547,0.20050757407238845
premier-league,chutes_alvo,FT,under,29257,0.5417848719964453,0.20050757407238845
premier-league,chutes_alvo,HT,over,20652,0.4874104202982762,0.19780547664184445
premier-league,chutes_alvo,HT,under,20652,0.5125895797017238,0.19780547664184445
premier-league,chutes_alvo_1x2,FT,away,1721,0.3649041255084253,0.2362854541933243
premier-league,chutes_alvo_1x2,FT,draw,1721,0.0999418942475305,0.09121710681250153
premier-league,chutes_alvo_1x2,FT,home,1721,0.5351539802440441,0.25935215208916124
premier-league,chutes_alvo_1x2,HT,away,1721,0.34921557234166184,0.22895093117772713
premier-league,chutes_alvo_1x2,HT,draw,1721,0.1841952353282975,0.15156144366469815
premier-league,chutes_alvo_1x2,HT,home,1721,0.46658919233004065,0.2547321729904732
premier-league,dupla,FT,12,1721,0.7652527600232423,0.1808780739684212
premier-league,dupla,FT,1x,1721,0.6809994189424753,0.20361418957687083
premier-league,dupla,FT,x2,1721,0.5537478210342824,0.2368576082316896
premier-league,dupla,HT,12,1721,0.6199883788495061,0.23630467943343267
premier-league,dupla,HT,1x,1721,0.7385241138872748,0.1898551608143984
premier-league,dupla,HT,x2,1721,0.641487507263219,0.2197333361434608
premier-league,escanteios,FT,over,34420,0.45889018012783267,0.20586271539879997
premier-league,escanteios,FT,under,34420,0.5411098198721673,0.20586271539879997
premier-league,escanteios,HT,over,25815,0.48576409064497383,0.1880248363880824
premier-league,escanteios,HT,under,25815,0.5142359093550262,0.1880248363880824
premier-league,escanteios_1x2,FT,away,1721,0.3747821034282394,0.214547827143431
premier-league,escanteios_1x2,FT,draw,1721,0.084253341080767,0.07758985780673118
premier-league,escanteios_1x2,FT,home,1721,0.5409645554909936,0.2242035853855914
premier-league,escanteios_1x2,HT,away,1721,0.3660662405578152,0.21762383297014962
premier-league,escanteios_1x2,HT,draw,1721,0.12957582800697268,0.11616613186149256
premier-league,escanteios_1x2,HT,home,1721,0.5043579314352121,0.23245424655775265
premier-league,escanteios_handicap,FT,away_minus_1_5,1721,0.29227193492155723,0.269715715367641
premier-league,escanteios_handicap,FT,away_minus_2_5,1721,0.23881464264962232,0.3658380068617667
premier-league,escanteios_handicap,FT,away_minus_3_5,1721,0.16908773968622895,0.5005897512148622
premier-league,escanteios_handicap,FT,away_minus_4_5,1721,0.12667054038349795,0.6283798403390757
premier-league,escanteios_handicap,FT,away_plus_1_5,1721,0.5514235909355026,0.31852839567041913
premier-league,escanteios_handicap,FT,away_plus_2_5,1721,0.6345148169668797,0.4364413558418066
premier-league,escanteios_handicap,FT,away_plus_3_5,1721,0.704822777454968,0.5587792272162981
premier-league,escanteios_handicap,FT,away_plus_4_5,1721,0.768158047646717,0.6715168130351803
premier-league,escanteios_handicap,FT,home_minus_1_5,1721,0.44857640906449736,0.22036272090986334
premier-league,escanteios_handicap,FT,home_minus_2_5,1721,0.3654851830331203,0.20828562441048123
premier-league,escanteios_handicap,FT,home_minus_3_5,1721,0.295177222545032,0.1898192306641727
premier-league,escanteios_handicap,FT,home_minus_4_5,1721,0.23184195235328298,0.16653510840123328
premier-league,escanteios_handicap,FT,home_plus_1_5,1721,0.7077280650784428,0.19234244427267733
premier-league,escanteios_handicap,FT,home_plus_2_5,1721,0.7611853573503777,0.17501915442913962
premier-league,escanteios_handicap,FT,home_plus_3_5,1721,0.8309122603137711,0.1367296943989075
premier-league,escanteios_handicap,FT,home_plus_4_5,1721,0.873329459616502,0.10906361491976498
premier-league,escanteios_handicap,HT,away_minus_1_5,1721,0.23765252760023242,0.39272444363061304
premier-league,escanteios_handicap,HT,away_minus_2_5,1721,0.1411969785008716,0.6098576635086246
premier-league,escanteios_handicap,HT,away_plus_1_5,1721,0.6397443346891343,0.42499682434696895
premier-league,escanteios_handicap,HT,away_plus_2_5,1721,0.7594421847762929,0.6302536311264556
premier-league,escanteios_handicap,HT,home_minus_1_5,1721,0.3602556653108658,0.216935083705055
premier-league,escanteios_handicap,HT,home_minus_2_5,1721,0.24055781522370714,0.17842344036731744
premier-league,escanteios_handicap,HT,home_plus_1_5,1721,0.7623474723997675,0.1742834044203766
premier-league,escanteios_handicap,HT,home_plus_2_5,1721,0.8588030214991285,0.1194518013462946
premier-league,escanteios_oddeven,FT,impar,1721,0.5235328297501453,0.24999999939353862
premier-league,escanteios_oddeven,FT,par,1721,0.47646717024985474,0.2499999994112951
premier-league,escanteios_oddeven,HT,impar,1721,0.5095874491574666,0.2500119180128567
premier-league,escanteios_oddeven,HT,par,1721,0.49041255084253343,0.2500119180128567
premier-league,faltas,FT,over,24094,0.4301070806009795,0.19353698250360696
premier-league,faltas,FT,under,24094,0.5698929193990205,0.19353698250360696
premier-league,gols,2T,over,6884,0.4006391632771644,0.1636057031785045
premier-league,gols,2T,under,6884,0.5993608367228356,0.1636057031785045
premier-league,gols,FT,over,27536,0.3633425334108077,0.14051880874348543
premier-league,gols,FT,under,27536,0.6366574665891923,0.14051880874348543
premier-league,gols,HT,over,13768,0.31791109819872165,0.16615908492461745
premier-league,gols,HT,under,13768,0.6820889018012783,0.16615908492461745
premier-league,gols_oddeven,FT,impar,1721,0.495061011040093,0.2500231074429778
premier-league,gols_oddeven,FT,par,1721,0.5049389889599071,0.25002310744634704
premier-league,gols_oddeven,HT,impar,1721,0.47356188262638,0.250578764659226
premier-league,gols_oddeven,HT,par,1721,0.52643811737362,0.25057876466156953
premier-league,impedimentos,FT,over,17210,0.4466008134805346,0.20640484843988288
premier-league,impedimentos,FT,under,17210,0.5533991865194654,0.20640484843988288
primeira-liga,1x2,FT,away,214,0.2850467289719626,0.17720690126183375
primeira-liga,1x2,FT,draw,214,0.2850467289719626,0.20207498958481074
primeira-liga,1x2,FT,home,214,0.42990654205607476,0.2131166435262547
primeira-liga,1x2,HT,away,214,0.2383177570093458,0.16354350092362904
primeira-liga,1x2,HT,draw,214,0.4485981308411215,0.25382682845943544
primeira-liga,1x2,HT,home,214,0.3130841121495327,0.193728248329211
primeira-liga,btts,FT,nao,214,0.4953271028037383,0.2900119497510158
primeira-liga,btts,FT,sim,214,0.5046728971962616,0.2900119497510158
primeira-liga,btts,HT,nao,214,0.822429906542056,0.15397693836093732
primeira-liga,btts,HT,sim,214,0.17757009345794392,0.15397693836093732
primeira-liga,cartoes,FT,over,3210,0.564797507788162,0.18537615552519182
primeira-liga,cartoes,FT,under,3210,0.435202492211838,0.18537615552519182
primeira-liga,cartoes,HT,over,1712,0.3808411214953271,0.19196926492756466
primeira-liga,cartoes,HT,under,1712,0.6191588785046729,0.19196926492756466
primeira-liga,cartoes_1x2,FT,away,214,0.40654205607476634,0.2548010186971629
primeira-liga,cartoes_1x2,FT,draw,214,0.205607476635514,0.16430078582381094
primeira-liga,cartoes_1x2,FT,home,214,0.3878504672897196,0.2413284080726751
primeira-liga,chutes,FT,over,4922,0.43376676147907356,0.20687795278846374
primeira-liga,chutes,FT,under,4922,0.5662332385209264,0.20687795278846374
primeira-liga,chutes,HT,over,2782,0.5204888569374551,0.23678964079929282
primeira-liga,chutes,HT,under,2782,0.47951114306254494,0.23678964079929282
primeira-liga,chutes_1x2,FT,away,214,0.397196261682243,0.19465449604659918
primeira-liga,chutes_1x2,FT,draw,214,0.0514018691588785,0.0484740500286672
primeira-liga,chutes_1x2,FT,home,214,0.5514018691588785,0.19696942311939009
primeira-liga,chutes_1x2,HT,away,214,0.42990654205607476,0.21148577944848373
primeira-liga,chutes_1x2,HT,draw,214,0.09345794392523364,0.08428908275505974
primeira-liga,chutes_1x2,HT,home,214,0.4766355140186916,0.20918358772065226
primeira-liga,chutes_alvo,FT,over,3638,0.38702583837273224,0.18834366623507665
primeira-liga,chutes_alvo,FT,under,3638,0.6129741616272677,0.18834366623507665
primeira-liga,chutes_alvo,HT,over,2568,0.42289719626168226,0.17894847007512865
primeira-liga,chutes_alvo,HT,under,2568,0.5771028037383178,0.17894847007512865
primeira-liga,chutes_alvo_1x2,FT,away,214,0.3878504672897196,0.23918654433919204
primeira-liga,chutes_alvo_1x2,FT,draw,214,0.11214953271028037,0.10038928498415868
primeira-liga,chutes_alvo_1x2,FT,home,214,0.5,0.2549333317977472
primeira-liga,chutes_alvo_1x2,HT,away,214,0.3878504672897196,0.23738338468206763
primeira-liga,chutes_alvo_1x2,HT,draw,214,0.19158878504672897,0.1562666699376775
primeira-liga,chutes_alvo_1x2,HT,home,214,0.4205607476635514,0.24495555776340658
primeira-liga,dupla,FT,12,214,0.7149532710280374,0.20207498958639433
primeira-liga,dupla,FT,1x,214,0.7149532710280374,0.1772069012619981
primeira-liga,dupla,FT,x2,214,0.5700934579439252,0.2131166435245067
primeira-liga,dupla,HT,12,214,0.5514018691588785,0.2538268284511893
primeira-liga,dupla,HT,1x,214,0.7616822429906542,0.1635435009273553
primeira-liga,dupla,HT,x2,214,0.6869158878504673,0.1937282483337309
primeira-liga,escanteios,FT,over,4280,0.4135514018691589,0.2070621586056414
primeira-liga,escanteios,FT,under,4280,0.5864485981308412,0.2070621586056414
primeira-liga,escanteios,HT,over,3210,0.4542056074766355,0.19650624200384137
primeira-liga,escanteios,HT,under,3210,0.5457943925233645,0.19650624200384137
primeira-liga,escanteios_1x2,FT,away,214,0.4252336448598131,0.22222192093915538
primeira-liga,escanteios_1x2,FT,draw,214,0.0794392523364486,0.07457235292588496
primeira-liga,escanteios_1x2,FT,home,214,0.4953271028037383,0.2276190120562041
primeira-liga,escanteios_1x2,HT,away,214,0.45794392523364486,0.2403570683601428
primeira-liga,escanteios_1x2,HT,draw,214,0.102803738317757,0.10354870199080633
primeira-liga,escanteios_1x2,HT,home,214,0.4392523364485981,0.22813590403296405
primeira-liga,escanteios_handicap,FT,away_minus_1_5,214,0.3644859813084112,0.30792078571873954
primeira-liga,escanteios_handicap,FT,away_minus_2_5,214,0.29439252336448596,0.42029682214436154
primeira-liga,escanteios_handicap,FT,away_minus_3_5,214,0.2336448598130841,0.5568859283118013
primeira-liga,escanteios_handicap,FT,away_minus_4_5,214,0.16822429906542055,0.6845857872940774
primeira-liga,escanteios_handicap,FT,away_plus_1_5,214,0.5981308411214953,0.304931679207397
primeira-liga,escanteios_handicap,FT,away_plus_2_5,214,0.6822429906542056,0.42141417611183635
primeira-liga,escanteios_handicap,FT,away_plus_3_5,214,0.7336448598130841,0.5392666221204989
primeira-liga,escanteios_handicap,FT,away_plus_4_5,214,0.8084112149532711,0.6760393238679284
primeira-liga,escanteios_handicap,FT,home_minus_1_5,214,0.40186915887850466,0.2213458806291391
primeira-liga,escanteios_handicap,FT,home_minus_2_5,214,0.3177570093457944,0.20093070382352707
primeira-liga,escanteios_handicap,FT,home_minus_3_5,214,0.26635514018691586,0.18995127207680876
primeira-liga,escanteios_handicap,FT,home_minus_4_5,214,0.19158878504672897,0.15466034395562206
primeira-liga,escanteios_handicap,FT,home_plus_1_5,214,0.6355140186915887,0.21962695379197686
primeira-liga,escanteios_handicap,FT,home_plus_2_5,214,0.705607476635514,0.1967385586940024
primeira-liga,escanteios_handicap,FT,home_plus_3_5,214,0.7663551401869159,0.18063930904559442
primeira-liga,escanteios_handicap,FT,home_plus_4_5,214,0.8317757009345794,0.1374779727171632
primeira-liga,escanteios_handicap,HT,away_minus_1_5,214,0.35046728971962615,0.3894223375434314
primeira-liga,escanteios_handicap,HT,away_minus_2_5,214,0.19158878504672897,0.6401773876063863
primeira-liga,escanteios_handicap,HT,away_plus_1_5,214,0.7009345794392523,0.43637475398465897
primeira-liga,escanteios_handicap,HT,away_plus_2_5,214,0.7990654205607477,0.6447514236845443
primeira-liga,escanteios_handicap,HT,home_minus_1_5,214,0.29906542056074764,0.200108146770069
primeira-liga,escanteios_handicap,HT,home_minus_2_5,214,0.20093457943925233,0.1632938029153124
primeira-liga,escanteios_handicap,HT,home_plus_1_5,214,0.6495327102803738,0.2332300084151794
primeira-liga,escanteios_handicap,HT,home_plus_2_5,214,0.8084112149532711,0.15713940725370604
